4.307067361456622806e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.870654452607841689e-01,2.877431119459177011e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.426556037238094210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.640384587684458995e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.361842517618109226e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.854431437923104942e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.920460052046191080e-02,0.000000000000000000e+00,1.337665787667527938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.332037052711433328e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.908041052516099345e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.017054126131202996e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.455286322683956565e-02,0.000000000000000000e+00,9.948026348522982787e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.727989196836094060e-02
5.503222074569651991e-03,4.972214916408619623e-02,1.122567832501747687e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.453237721331805503e-02,0.000000000000000000e+00,2.346916790277742138e-02,1.486026689956134253e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.017344430844759083e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.619900606644147201e-02,0.000000000000000000e+00,2.389267986056416507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.840610568311025458e-03,3.610540007166505166e-02,0.000000000000000000e+00,8.764424751695586158e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.942787883746567898e-03,1.665051367549889513e-02,3.595015208968182358e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.185600908414205401e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.408544029315872997e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.125143166845300746e-01,1.426197935315648702e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.205281448030629844e-02
1.442845228238967548e-02,1.531031637193245275e-02,1.236251717207928064e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.982535805738999960e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.449830950340447129e-03,5.125203129063939100e-02,1.011860937483044370e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.742460662050363374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.538940007767305296e-04,4.761242916681843185e-02,9.245315041560089875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.011113591314688642e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.746886715630082895e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
